Program/Agency Name,Project Name,Sub-Project Name,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Total 10 Year,Ward Number,Ward,Category
"Parks, Forestry & Recreation",Pool,Goulding Pool Shade Treatment S37,200,0,0,0,0,0,0,0,0,0,200,18,Willowdale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,2017 High Lake Effect - Flooding Damage & Repairs,3958,0,0,0,0,0,0,0,0,0,3958,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,2018 Wind Storm Damages,1990,660,0,0,0,0,0,0,0,0,2650,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Algonquin Island North Shore Berm,1110,0,0,0,0,0,0,0,0,0,1110,10,Spadina-Fort York,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Allan Gardens Washroom Building Construction - S42,16,0,0,0,0,0,0,0,0,0,16,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,CAMP (SGR) SF Building & Structures,5702,5665,4987,3388,3444,3201,1665,2008,4071,3189,37320,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,CAMP (SGR) SF Building & Structures FY2020-2021,3000,0,0,0,0,0,0,0,0,0,3000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,"CAMP(SGR) Harbourfront, Marine,Fountains &Seawalls",0,0,0,2228,4811,7219,5849,2917,4472,4060,31556,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,"CAMP(SGR) Harbourfront,Marine,Ftn&Seawall",1306,2300,2942,0,0,0,0,0,0,0,6548,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Centennial Park S Ski Hill- T-Bar Lift Replacement,0,315,0,0,0,0,0,0,0,0,315,2,Etobicoke Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Centennial Ski Hill Slope - Re-Grading,0,100,0,0,0,0,0,0,0,0,100,2,Etobicoke Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Design & Infrastructure,1650,4650,4650,0,0,0,0,0,0,0,10950,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Vessel Replacement #1,0,8758,0,0,0,0,0,0,0,0,8758,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Vessel Replacement #1 - Change of Scope,0,1262,238,0,0,0,0,0,0,0,1500,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Vessel Replacement #2,0,5622,7378,0,0,0,0,0,0,0,13000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Vessel Replacement #3,0,0,0,0,7520,6480,0,0,0,0,14000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Vessels 1 & 2 Replacement,0,0,23668,5274,0,0,0,0,0,0,28942,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Golf Courses Rehabilitation,500,0,500,500,500,500,500,500,500,500,4500,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Golf Courses Rehabilitation,0,500,0,0,0,0,0,0,0,0,500,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,High Pk Forestry School Building Phase 2 S37,180,250,0,0,0,0,0,0,0,0,430,4,Parkdale-High Park,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Maple Leaf Cottage Renovation S42,295,0,0,0,0,0,0,0,0,0,295,14,Toronto-Danforth,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,University Avenue Median Park Improvements,50,0,0,0,0,0,0,0,0,0,50,11,University-Rosedale,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,Bridge to Mississauga via Etobicoke Valley Pk,80,0,0,0,0,0,0,0,0,0,80,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Brookbanks Park Trail Improvements S37,400,0,0,0,0,0,0,0,0,0,400,16,Don Valley East,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,"CAMP (SGR) Trails, Pathways & Bridges",0,0,0,1817,6926,5315,6685,4167,7456,4148,36514,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,"CAMP (SGR) Trails, Pathways & Bridges",5059,2681,326,0,0,0,0,0,0,0,8066,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,East Don Trail Ph 1 Construction,1000,3900,0,0,0,0,0,0,0,0,4900,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Green Line Design & Construction,0,800,0,0,0,0,0,0,0,0,800,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Green Line Study & Plan,171,0,0,0,0,0,0,0,0,0,171,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,John Street Corridor,0,1000,0,0,0,0,0,0,0,0,1000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,S Keelesdale Pk-Stair Improvt NE Corner Eglinton,0,251,0,0,0,0,0,0,0,0,251,5,York South-Weston,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Sherway Trail,0,0,121,0,0,0,0,0,0,0,121,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,South Mimico Trail,0,495,0,0,0,0,0,0,0,0,495,CW,City Wide,Service Improvement and Enhancement
Scarborough Subway Extension,Scarborough Subway Extension,SRT Life Extension,5302,12994,8375,0,0,0,0,0,0,0,26671,CW,City Wide,Growth Related
Seniors Services and Long-Term Care,Building Health & Safety,Buildiing Health & Safety - 2022,1615,500,0,0,0,0,0,0,0,0,2115,CW,City Wide,Health and Safety
Seniors Services and Long-Term Care,Building Health & Safety,Building Health & Safety  - Future Years,0,1615,2115,2115,1650,1530,1530,1530,1530,1530,15145,CW,City Wide,Health and Safety
Seniors Services and Long-Term Care,Building Health & Safety,Building Health & Safety - 2021,1481,0,0,0,0,0,0,0,0,0,1481,CW,City Wide,Health and Safety
Seniors Services and Long-Term Care,Building SOGR,Building SOGR - 2021,6177,0,0,0,0,0,0,0,0,0,6177,CW,City Wide,State of Good Repair
Seniors Services and Long-Term Care,Building SOGR,Building SOGR - 2022,200,11824,0,0,0,0,0,0,0,0,12024,CW,City Wide,State of Good Repair
Seniors Services and Long-Term Care,Building SOGR,Building SOGR - Future Years,0,200,11441,9024,7032,6520,6520,6520,6520,6520,60297,CW,City Wide,State of Good Repair
Seniors Services and Long-Term Care,Carefree Lodge Redevelopment,Carefree Lodge Redevelopment,0,9625,36000,64230,55240,0,0,0,0,0,165095,23,Scarborough-North,Growth Related
"Shelter, Support & Housing Administration",Addition of 1000 New Shelter Beds-2018 to 2020,New Emergency Shelters (1000 Shelter Beds) Site 4,0,0,8000,0,0,0,0,0,0,0,8000,13,Toronto Centre,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",Addition of 1000 New Shelter Beds-2018 to 2020,New Emergency Shelters (1000 Shelter Beds) Site 8,0,1700,0,0,0,0,0,0,0,0,1700,13,Toronto Centre,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",Addition of 1000 New Shelter Beds-2018 to 2020,New Emergency Shelters (1000 Shelter Beds)-Site 1,0,494,1153,0,0,0,0,0,0,0,1647,CW,City Wide,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",AODA,AODA,1865,428,560,2638,0,0,0,0,0,0,5491,CW,City Wide,Legislated
"Shelter, Support & Housing Administration",25 Canterbury (Eva's Satellite),Finalizing Review and Design of 25 Canterbury,500,500,0,0,0,0,0,0,0,0,1000,18,Willowdale,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",674 Dundas Street W (Women's Residence),Feasibility Review of 674 Dundas Street W,500,0,0,0,0,0,0,0,0,0,500,11,University-Rosedale,State of Good Repair
"Shelter, Support & Housing Administration",Capital Repairs/Repl : City Operated,Capital Repairs/Replacemnt-City Operated-2020-2028,5251,4575,3769,10331,12385,11705,11092,10817,10555,8352,88832,CW,City Wide,State of Good Repair
"Shelter, Support & Housing Administration",Choice Based Housing Access System,Choice Based Housing Access System,3500,0,0,0,0,0,0,0,0,0,3500,CW,City Wide,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",George Street Revitalization (GSR),GSR - Transition,7582,5748,0,0,0,0,0,0,0,0,13330,CW,City Wide,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",George Street Revitalization (GSR),GSR Phase III-Construction,1908,7920,4969,21540,441038,0,0,0,0,0,477375,13,Toronto Centre,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",George Street Revitalization (GSR),GSR Phase III-Construction- Scope change,0,0,0,0,92620,516,0,0,0,0,93136,13,Toronto Centre,Service Improvement and Enhancement
"Shelter, Support & Housing Administration",HVAC Upgrades (Sites # 14),HVAC Upgrades (Sites # 14),1500,2000,2000,2000,0,0,0,0,0,0,7500,CW,City Wide,Health and Safety
"Shelter, Support & Housing Administration",Strachan House Redevelopment,Strachan House Redevelopment,500,0,0,0,0,0,0,0,0,0,500,10,Spadina-Fort York,Service Improvement and Enhancement
Solid Waste Management,Biogas Utilization,Biogas Utilization at Disco,50,0,0,0,0,0,0,0,0,0,50,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Biogas Utilization,Biogas Utilization at Dufferin,314,299,0,0,0,0,0,0,0,0,613,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,COLLECTION YARD ASSET MANAGEMENT,CYAM - BERMONDSEY,397,815,67,68,151,155,347,559,1092,611,4262,CW,City Wide,State of Good Repair
Solid Waste Management,COLLECTION YARD ASSET MANAGEMENT,CYAM - GENERAL,288,751,172,172,167,167,167,167,167,167,2385,CW,City Wide,State of Good Repair
Solid Waste Management,COLLECTION YARD ASSET MANAGEMENT,CYAM - INGRAM,859,859,860,860,322,151,251,705,565,267,5699,CW,City Wide,State of Good Repair
Solid Waste Management,COLLECTION YARD ASSET MANAGEMENT,CYAM - YONGE,479,104,273,28,131,211,317,455,696,186,2880,CW,City Wide,State of Good Repair
Solid Waste Management,Diversion Systems Bins,2nd Generation Green Bin Replacement,400,400,400,400,400,400,0,0,0,0,2400,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Diversion Systems Bins,2nd Generation Green Bin Replacement - Future Year,0,0,0,0,0,0,400,400,400,400,1600,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Diversion Systems Bins,Multi-Residential In-Unit Recycling Bags,30,30,30,30,30,30,5,5,0,0,190,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Diversion Systems Bins,Multi-Residential In-Unit Recycling Bags - Future,0,0,0,0,0,0,25,25,25,25,100,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Diversion Systems Bins,Replacement Waste Bins Single Family - Change,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,30000,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Diversion Systems Bins,SSO IN-UNIT KITCHEN CONTAINERS,80,60,60,60,60,60,0,0,0,0,380,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Diversion Systems Bins,SSO In-Unit Kitchen Containers - Future Years,0,0,0,0,0,0,60,60,60,60,240,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Dufferin SSO Facility,Dufferin SSO Facility,479,1300,0,0,0,0,0,0,0,0,1779,CW,City Wide,Growth Related
Solid Waste Management,Dufferin Waste Facility Site Improvement,Dufferin Waste Facility Site Improvement 2018-2020,205,4957,17330,15883,0,0,0,0,0,0,38375,CW,City Wide,State of Good Repair
Solid Waste Management,Engineering Planning Studies,ENGINEERING PLANNING STUDIES - 2018,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Engineering Planning Studies,Engineering Planning Studies - 2021,0,0,0,0,0,93,503,1697,939,23,3255,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Engineering Planning Studies,Engineering Planning Studies - 2021 New,876,1293,243,63,128,0,0,0,0,0,2603,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,FLEET TECHNOLOGY ENHANCEMENTS,FLEET TECHNOLOGY ENHANCEMENTS,400,300,300,300,300,300,300,300,300,300,3100,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Green Lane Landfill Development,BUFFER LAND ACQUSITION,0,0,0,0,3000,0,0,0,0,3000,6000,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Cell Excavation & Base Construction,5574,7260,7260,7260,10420,0,0,0,0,0,37774,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Cell Excavation & Base Construction - Future Years,0,0,0,0,0,7260,7260,7260,7260,7260,36300,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Engineering & Monitoring,87,900,1000,1800,1800,0,0,0,0,0,5587,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Engineering and Monitoring Future Years,0,0,0,0,0,1800,1800,1800,1800,1800,9000,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Landfill Gas Control System,6255,2290,2190,890,890,0,0,0,0,0,12515,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Landfill Gas Control System - Future Years,0,0,0,0,0,890,890,890,890,890,4450,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Landfill Gas Utilization,0,0,3987,11009,20600,14600,0,0,0,0,50196,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Green Lane Landfill Development,Leachate Control System,2481,830,830,1330,1330,0,0,0,0,0,6801,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Leachate Control System - Future Years,0,0,0,0,0,1330,1330,1330,1330,1330,6650,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Site Services/Final Cover/Storm Control,1320,1120,1120,1120,1120,0,0,0,0,0,5800,CW,City Wide,Legislated
Solid Waste Management,Green Lane Landfill Development,Site Services/Final Cover/Storm Future Years,0,0,0,0,0,1120,1120,1120,1120,1120,5600,CW,City Wide,Legislated
Solid Waste Management,IT Corporate Initiatives,Electronic Document & Records Mgmt Solution,215,0,0,0,0,0,0,0,0,0,215,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,IT Corporate Initiatives,Work Management System (WMS) Implementation,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Landfill Capacity Dev/Energy from Waste,Landfill Capacity Dev/Energy from Waste,500,1000,2500,2500,2500,0,0,0,50000,50000,109000,CW,City Wide,Legislated
Solid Waste Management,Long Term Waste Management Strategy,EXTENDED PRODUCER RESPONSIBILITY TRANSITION,2667,1950,1850,150,0,0,0,0,0,0,6617,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Long Term Waste Management Strategy,LONG TERM WASTE MANAGEMENT STRATEGY UPDATE,100,250,100,0,500,0,0,0,0,0,950,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Long Term Waste Management Strategy,MIXED WASTE PROCESSING W/ ORGANICS RCVRY,550,195,550,551,550,550,550,550,173,0,4219,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Long Term Waste Management Strategy,Policy Planning Studies,750,500,500,500,500,0,0,0,0,0,2750,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,Long Term Waste Management Strategy,PROMO & EDU / UFRICE / 3RS&MR,3427,3500,3000,2850,2723,0,0,0,0,0,15500,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,OPF ASSET MANAGEMENT,DISCO OPF,4474,4082,3880,2599,1108,1317,627,0,4000,3000,25087,CW,City Wide,State of Good Repair
Solid Waste Management,OPF ASSET MANAGEMENT,DISCO OPF,-2000,0,0,2000,0,0,0,0,0,0,0,CW,City Wide,State of Good Repair
Solid Waste Management,OPF ASSET MANAGEMENT,DUFFERIN OPF,1000,200,2500,1500,2950,2500,3000,100,100,100,13950,CW,City Wide,State of Good Repair
Solid Waste Management,ORGANICS PROCESSING FACILITY,ORGANIC PROCESSING FACILITY,1361,1378,21446,34450,33107,25055,12503,0,0,0,129300,CW,City Wide,Growth Related
Solid Waste Management,PERPETUAL CARE OF LANDFILLS,BEARE ROAD,310,510,110,110,1110,110,110,110,110,75,2665,CW,City Wide,Legislated
Solid Waste Management,PERPETUAL CARE OF LANDFILLS,BROCK WEST,646,1896,1696,896,896,896,896,896,896,250,9864,CW,City Wide,Legislated
Solid Waste Management,PERPETUAL CARE OF LANDFILLS,KEELE VALLEY,3860,3210,2305,2005,2005,2005,3005,3505,3505,220,25625,CW,City Wide,Legislated
Solid Waste Management,PERPETUAL CARE OF LANDFILLS,MULTI-CLOSED LANDFILLS,3542,3496,3281,4281,3981,2981,2981,2981,3021,2800,33345,CW,City Wide,Legislated
Solid Waste Management,PERPETUAL CARE OF LANDFILLS,Perpetual Care of Landfills-CSW312-16,516,500,0,0,0,0,0,0,0,0,1016,CW,City Wide,Legislated
Solid Waste Management,PERPETUAL CARE OF LANDFILLS,Perpetual Care of Landfills-CSW312-18,671,0,0,0,0,0,0,0,0,0,671,CW,City Wide,Legislated
Solid Waste Management,RENEWABLE NATURAL GAS KVL,RNG KVL,300,500,0,0,0,0,0,0,0,0,800,CW,City Wide,State of Good Repair
Solid Waste Management,SWM IT Application Initiatives,Data Governance & Master Data Management,329,0,0,0,0,0,0,0,0,0,329,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,Building Automation System Upgrade,0,0,395,0,0,0,0,0,0,0,395,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,"Business Intelligence 3.0 - SAP, WMACS",0,288,491,0,0,0,0,0,0,0,779,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,"Business Intelligence 4.0-Cntrct Data, Maximo ect",0,0,356,389,0,0,0,0,0,0,745,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,Business Intelligence 5.0 - Predictive Analytics,0,0,0,0,367,0,0,0,0,0,367,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,Closed Landfill Application Console,0,0,0,0,364,0,0,0,0,0,364,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,Cloud Migration Assessment,0,0,0,0,0,291,0,0,0,0,291,CW,City Wide,Service Improvement and Enhancement
Solid Waste Management,SWM IT Application Initiatives,Complaint & Enquiry Management Solution,176,95,0,0,0,0,0,0,0,0,271,CW,City Wide,Service Improvement and Enhancement
