Program/Agency Name,Project Name,Sub-Project Name,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Total 10 Year,Ward Number,Ward,Category
"Parks, Forestry & Recreation",Park Development,Riverdale Park West - Access Improvements,444,0,0,0,0,0,0,0,0,0,444,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Rosehill Reservoir Park Improvements with TW,1500,1050,0,0,0,0,0,0,0,0,2550,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Scarlett Mills Pk-DOLA,257,0,0,0,0,0,0,0,0,0,257,2,Etobicoke Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Silvercreek Park Improvements S37 S42,40,535,0,0,0,0,0,0,0,0,575,2,Etobicoke Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Six Points Park Expansion,35,365,0,0,0,0,0,0,0,0,400,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Park Development,St Andrew Playground Improvements - S42,2217,0,0,0,0,0,0,0,0,0,2217,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,St Clair & Oakwood Park Improvements,0,0,100,555,555,0,0,0,0,0,1210,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,St. Jamestown Open Space Construction,0,615,4000,0,0,0,0,0,0,0,4615,13,Toronto Centre,Growth Related
"Parks, Forestry & Recreation",Park Development,St. Jamestown Open Space Design,515,0,0,0,0,0,0,0,0,0,515,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,St. Lucie Pk -  Fitness Equipment & Seating S42,0,90,0,0,0,0,0,0,0,0,90,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,St. Patrick's Square - Park Improvements S37,30,270,0,0,0,0,0,0,0,0,300,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Sunnydale Acres Park Improvements  S37,15,142,0,0,0,0,0,0,0,0,157,1,Etobicoke North,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,TO Core Park Improvements-Various Sites Ph A,0,0,100,555,555,0,0,0,0,0,1210,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,TO Core Park Improvements-Various Sites Ph B,0,0,0,100,555,555,0,0,0,0,1210,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,TO Core Park Master Planning,0,165,165,165,165,165,0,0,0,0,825,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Toronto Island Park Implementation Phase 1,300,1000,0,0,0,0,0,0,0,0,1300,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Toronto Islands Management Plan,455,0,0,0,0,0,0,0,0,0,455,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Various Parks - Parks Rehabilitation,5200,5200,5100,5000,5000,5000,5000,5000,5000,5000,50500,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Park Development,Various Parks-Parks Rehab CF Adjustment,-4000,0,0,0,0,0,0,0,0,0,-4000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Park Development,Wallace Emerson (Galleria) Park & Fieldhouse Ph 1,2665,2350,0,0,0,0,0,0,0,0,5015,9,Davenport,Growth Related
"Parks, Forestry & Recreation",Park Development,Wallace Emerson Park Redevelopment- Phase 2,200,300,2275,2650,2150,1150,0,0,0,0,8725,9,Davenport,Growth Related
"Parks, Forestry & Recreation",Park Development,"Ward 3 - Park Improvements S37, S42",450,0,0,0,0,0,0,0,0,0,450,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Weston Tunnel Park Development,0,620,0,0,0,0,0,0,0,0,620,5,York South-Weston,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Widmer @ Adelaide - S42,0,200,0,0,0,0,0,0,0,0,200,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Yonge Street Linear Parks Improvement S42,327,2250,3200,0,0,0,0,0,0,0,5777,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,York Off Ramp Park Construction,3556,4000,0,0,0,0,0,0,0,0,7556,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,CAMP (SGR) Parking Lots&Tennis Crts,-553,2202,5403,0,0,0,0,0,0,0,7052,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,CAMP (SGR) Parking Lots&Tennis Crts CF Adjustment,-1000,0,0,0,0,0,0,0,0,0,-1000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,CAMP (SGR) Parking Lots&Tennis Crts FY2020-2021,2807,0,0,0,0,0,0,0,0,0,2807,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,"CAMP(SGR) Parking Lots, Tennis Courts &Sports Pads",0,0,0,5297,5814,14054,7703,10764,12545,8603,64780,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,Edwards Gardens Parking Lot - Phase 2 Improvements,0,0,50,700,0,0,0,0,0,0,750,15,Don Valley West,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,FMP-Tennis Court Complex no Lights (1) Muirlands,20,280,0,0,0,0,0,0,0,0,300,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,FMP-Tennis Court Complex no Lights (2) Ward 11,0,0,20,280,0,0,0,0,0,0,300,11,University-Rosedale,Growth Related
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,FMP-Tennis Court Complex no Lights (3),0,0,0,0,0,0,0,0,0,300,300,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,FMP-Tennis Court Complex with Lights (1) South,0,30,470,0,0,0,0,0,0,0,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,FMP-Tennis Court Complex with Lights (2) East,0,0,0,30,470,0,0,0,0,0,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Parking Lots and Tennis Courts,FMP-Tennis Court Complex with Lights (3) North,0,0,0,0,30,470,0,0,0,0,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,CAMP (SGR) Waterplays,2036,1000,2133,490,1028,1022,840,887,500,859,10795,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Playgrounds/Waterplay,CAMP (SGR) Waterplays CF Adjustment,-500,0,0,0,0,0,0,0,0,0,-500,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Earl Bales Accessible Playground Improvements S37,150,0,0,0,0,0,0,0,0,0,150,6,York Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Bell Manor Park - New Splash Pad S42,40,660,0,0,0,0,0,0,0,0,700,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Fred Hamilton Playground Wading Pool Convert,725,0,0,0,0,0,0,0,0,0,725,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Maple Leaf Pk New Splash Pad,40,660,0,0,0,0,0,0,0,0,700,5,York South-Weston,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Pelmo Park Splash Pad (1),40,660,0,0,0,0,0,0,0,0,700,5,York South-Weston,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Splash Pad (8),0,0,0,0,0,0,0,0,0,700,700,2,Etobicoke Centre,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Wading Pool Convert to Splash Pad (3),0,0,0,0,0,0,0,0,0,700,700,21,Scarborough Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 11 Wading Pool Convert to Splash Pad (1),0,50,650,0,0,0,0,0,0,0,700,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 15 Splash Pad (7),0,0,0,0,0,0,0,40,660,0,700,15,Don Valley West,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 16 Splash Pad (3),0,0,40,660,0,0,0,0,0,0,700,16,Don Valley East,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 2 Splash Pad (5),0,0,0,0,0,40,660,0,0,0,700,2,Etobicoke Centre,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 23 Splash Pad (4),0,0,0,40,660,0,0,0,0,0,700,23,Scarborough-North,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 24 Splash Pad (2),0,40,660,0,0,0,0,0,0,0,700,24,Scarborough-Guildwood,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 6 Splash Pad (6),0,0,0,0,0,0,0,40,660,0,700,6,York Centre,Growth Related
"Parks, Forestry & Recreation",Playgrounds/Waterplay,FMP-Ward 8 Wading Pool Convert to Splash Pad (2),0,0,50,650,0,0,0,0,0,0,700,8,Eglinton-Lawrence,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Gledhill Park - Splash Pad Upgrade,0,0,40,660,0,0,0,0,0,0,700,19,Beaches-East York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Havendale Park - Playground Improvements,270,0,0,0,0,0,0,0,0,0,270,22,Scarborough-Agincourt,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Play Enhancement Program,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,58000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Play Enhancement Program FY2019-2020,200,0,0,0,0,0,0,0,0,0,200,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Spring Garden Park (West) - New Playground,25,300,0,0,0,0,0,0,0,0,325,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Playgrounds/Waterplay,Tom Riley Park - New Playground S42,855,0,0,0,0,0,0,0,0,0,855,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,Blantyre ODP Improvements S37 S42,0,250,1917,0,0,0,0,0,0,0,2167,20,Scarborough Southwest,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,CAMP (SGR) Pools,-131,-124,6075,0,0,0,0,0,0,0,5820,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Pool,CAMP (SGR) Pools,0,0,0,1645,3114,6498,2170,4791,4851,4667,27736,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Pool,CAMP (SGR) Pools FY2018-2020,4,5622,0,0,0,0,0,0,0,0,5626,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Pool,CAMP (SGR) Pools FY2018-2020 CF Adjustment,-1618,0,0,0,0,0,0,0,0,0,-1618,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Pool,CAMP (SGR) Pools FY2021,5100,0,0,0,0,0,0,0,0,0,5100,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Pool,Davisville Community Pool - Construction,0,7000,9800,4100,0,0,0,0,0,0,20900,12,Toronto-St. Pauls,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,Davisville Community Pool - Design,336,600,300,200,0,0,0,0,0,0,1436,12,Toronto-St. Pauls,Growth Related
"Parks, Forestry & Recreation",Pool,FMP-North York Pool Addition (2) Construction,0,0,0,0,0,0,0,0,12000,15000,27000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,FMP-North York Pool Addition (2) Design,0,0,0,0,0,0,0,625,1500,875,3000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,FMP-Scadding Court Pool Replacement Construction,0,0,0,0,0,0,12000,15000,0,0,27000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,FMP-Scadding Court Pool Replacement Design,0,0,0,0,0,625,1500,875,0,0,3000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,FMP-Scarborough Pool Addition (3) Design,0,0,0,0,0,0,0,0,0,4000,4000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,FMP-Waterfront West Pool Addition (1) Construction,0,0,0,0,12000,15000,0,0,0,0,27000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Pool,FMP-Waterfront West Pool Addition (1) Design,0,0,0,625,1500,875,0,0,0,0,3000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,2017 High Lake Effect - Flooding Damage & Repairs,4479,3958,0,0,0,0,0,0,0,0,8437,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,2018 Wind Storm Damages,3700,2650,0,0,0,0,0,0,0,0,6350,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Algonquin Island North Shore Berm,1110,0,0,0,0,0,0,0,0,0,1110,10,Spadina-Fort York,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Allan Gardens Washroom Building Construction,210,0,0,0,0,0,0,0,0,0,210,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Allan Gardens Washroom-Additional FundsS37/S45/S42,554,0,0,0,0,0,0,0,0,0,554,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,CAMP (SGR) SF Building & Structures,6647,9032,5669,852,3615,3473,2701,1659,2890,3189,39727,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,CAMP (SGR) SF Building & Structures CF Adjustment,-500,0,0,0,0,0,0,0,0,0,-500,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,CAMP (SGR) SF Building & Structures FY2020-2021,0,3000,0,0,0,0,0,0,0,0,3000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,"CAMP(SGR) Harbourfront, Marine,Fountains &Seawalls",0,0,0,1702,2636,3650,3653,4045,4060,3321,23067,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,"CAMP(SGR) Harbourfront,Marine,Ftn&Se CF Adjustment",-1000,0,0,0,0,0,0,0,0,0,-1000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,"CAMP(SGR) Harbourfront,Marine,Ftn&Seawall",1944,2847,2942,0,0,0,0,0,0,0,7733,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,"CAMP(SGR) Harbourfront,Marine,Ftn&Seawall FY19-21",2120,0,0,0,0,0,0,0,0,0,2120,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Centennial Park S Ski Hill- T-Bar Lift Replacement,0,315,0,0,0,0,0,0,0,0,315,2,Etobicoke Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Centennial Ski Hill Slope - Re-Grading,0,100,0,0,0,0,0,0,0,0,100,2,Etobicoke Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Boat Replacement #1,9080,0,0,0,0,0,0,0,0,0,9080,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Boat Replacement #1 - Change of Scope,0,1500,0,0,0,0,0,0,0,0,1500,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Boat Replacement #1 CF Adjustment,-2847,0,0,0,0,0,0,0,0,0,-2847,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Boat Replacement #2,0,7200,5800,0,0,0,0,0,0,0,13000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Ferry Boat Replacement #3,0,0,0,0,720,6800,6480,0,0,0,14000,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Golf Courses Rehabilitation,500,500,500,500,500,500,500,500,500,500,5000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Golf Courses Rehabilitation FY2020 CF Adjustment,-175,0,0,0,0,0,0,0,0,0,-175,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,Harbour Square Boardwalk Rehabilitation,241,0,0,0,0,0,0,0,0,0,241,10,Spadina-Fort York,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,High Pk Forestry School Building Phase 2 S37,0,250,0,0,0,0,0,0,0,0,250,4,Parkdale-High Park,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Maple Leaf Cottage Renovation S42,30,0,0,0,0,0,0,0,0,0,30,14,Toronto-Danforth,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Special Facilities,Palace Pier Shoreline Revetment,1400,0,0,0,0,0,0,0,0,0,1400,3,Etobicoke-Lakeshore,State of Good Repair
"Parks, Forestry & Recreation",Special Facilities,University Avenue Median Park Improvements,50,50,0,0,0,0,0,0,0,0,100,11,University-Rosedale,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,Beltline Trail Access in Moore Park Ravine,574,0,0,0,0,0,0,0,0,0,574,15,Don Valley West,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Brookbanks Park Trail Improvements S37,32,400,0,0,0,0,0,0,0,0,432,16,Don Valley East,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,"CAMP (SGR) Trails, Pathways & Bridges",0,0,0,2251,3136,7033,8341,4616,7630,1996,35003,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,"CAMP (SGR) Trails, Pathways & Bridges",634,2470,2043,0,0,0,0,0,0,0,5147,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,"CAMP (SGR) Trails, Pathways & Bridges FY2020-2021",4419,0,0,0,0,0,0,0,0,0,4419,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,"CAMP (SGR) Trails, Pathways &Bridges CF Adjustment",-524,0,0,0,0,0,0,0,0,0,-524,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,CAMP (SOGR) Trails & Pathways - Ravine Strategy,500,0,0,0,0,0,0,0,0,0,500,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Trails & Pathways,East Don Trail,77,0,0,0,0,0,0,0,0,0,77,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,East Don Trail Ph 1 Construction,0,3995,0,0,0,0,0,0,0,0,3995,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Fort York Path,0,0,0,0,0,0,0,0,0,0,0,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Green Line Design & Construction,0,800,0,0,0,0,0,0,0,0,800,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,Green Line Study & Plan,0,171,0,0,0,0,0,0,0,0,171,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Trails & Pathways,John Street Corridor,0,1000,0,0,0,0,0,0,0,0,1000,10,Spadina-Fort York,Service Improvement and Enhancement
